laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,CPU_Benchmark,Ram,Memory,Memory_benchmark,Gpu,GPU_benchmark,OpSys,Weight,Price_euros
941,HP,Probook 650,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.22kg,1649
949,HP,EliteBook 820,Netbook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.24kg,1899
957,Toshiba,Tecra A50-C-1ZV,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.22kg,1899
966,Toshiba,Portege Z30-C-1CW,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.2kg,1149
716,Lenovo,Thinkpad T460p,Notebook,14,Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4716,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.12kg,989
668,Dell,Latitude E7470,Notebook,14,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,macOS,0.92kg,1510
760,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Chrome OS,1.1kg,1275
968,Lenovo,Thinkpad T460,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,3474,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.24kg,1813
370,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,2273,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,769.99
100,Asus,X541UV-DM1439T (i3-7100U/6GB/256GB/GeForce,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,2716,6GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,1205
159,Lenovo,Yoga 520-14IKB,2 in 1 Convertible,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i3 7100U 2.4GHz,2716,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.10kg,1873
505,Lenovo,ThinkPad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,2716,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.64kg,1279.73
1030,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,2716,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.38kg,1349
1193,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,14,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,2716,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.18kg,713.99
63,Lenovo,IdeaPad 520S-14IKB,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i3 7130U 2.7GHz,2972,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.36kg,1427
888,Xiaomi,Mi Notebook,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.191kg,999
987,Toshiba,Tecra A40-C-1DF,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Linux,2.1kg,367
997,Fujitsu,LifeBook A556,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.86kg,488.69
1007,Lenovo,ThinkPad T560,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Linux,2kg,389
1029,Toshiba,Portege A30-C-1CZ,Notebook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.86kg,690
1032,Toshiba,Tecra Z40-C-12Z,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,549
1035,Toshiba,Port??? Z30-C-16K,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.2kg,519
1047,HP,Probook 640,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.63kg,860
1057,Lenovo,Thinkpad L560,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.1kg,479
1060,HP,EliteBook 1040,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.05kg,598
1087,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.48kg,1082
1120,Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.1kg,1315
1122,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,1349
1136,HP,Spectre Pro,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,459
1137,HP,EliteBook 1040,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.0kg,793
1166,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.6kg,859
1198,Lenovo,ThinkPad X1,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.18kg,657
1262,HP,EliteBook 840,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.28kg,1975
1271,Lenovo,ThinkPad L460,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.1kg,999
764,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6260U 1.8GHz,3207,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,980
1172,Dell,XPS 15,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i5 6300HQ 2.3GHz,4716,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,469.01
974,Toshiba,Portege Z30-C-16Z,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,1.86kg,393.9
1019,HP,EliteBook 840,Notebook,14,1366x768,Intel Core i5 6300U 2.4GHz,3244,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.4kg,384
1052,Dell,Latitude E5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.58kg,1480
1142,HP,EliteBook 820,Ultrabook,12.5,1366x768,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,439
1160,HP,Spectre Pro,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.2kg,549
1206,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.2kg,467
1241,Dell,Latitude E7270,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.2kg,579
3,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.84kg,1144
58,Asus,VivoBook Max,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.36kg,557.37
66,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2kg,945
89,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.36kg,1750
107,Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.13kg,2282
108,HP,Pavilion 14-BK001nv,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,6GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.18kg,750
115,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.42kg,2509
125,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,629
142,HP,Envy 13-AD007nv,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,938
174,Huawei,MateBook X,Ultrabook,13,IPS Panel Full HD 2160x1440,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.14kg,539.95
213,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Linux,1.6kg,1099
218,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.4kg,1010
232,Asus,Vivobook X541UV-DM1217T,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.49kg,800
238,Dell,Vostro 5468,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.7kg,599
288,Lenovo,Ideapad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,6GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Linux,2kg,559
292,Asus,VivoBook S15,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,1390
315,Lenovo,IdeaPad 720S-13IKB,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Linux,2.4kg,441.8
323,HP,ProBook 640,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.91kg,589
337,Toshiba,Satellite Pro,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.7kg,1364
343,HP,Elitebook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.18kg,586.6
367,Asus,Zenbook UX410UA-GV027T,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,2799
389,Lenovo,IdeaPad 720S-14IKB,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.86kg,485
404,Lenovo,ThinkPad L470,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.4kg,949
421,Asus,ZenBook Flip,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,911
446,Asus,VivoBook Max,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.34kg,1323
449,Lenovo,ThinkPad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.29kg,899
460,Lenovo,ThinkPad T470,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.18kg,836
486,Toshiba,Portege X30-D-10J,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.32kg,1399
497,Lenovo,Thinkpad E570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.6kg,1199
506,Lenovo,ThinkPad L570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,1377
512,Lenovo,ThinkPad 13,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.0kg,860
525,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,742
558,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,1116.99
580,Lenovo,Thinkpad E570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.05kg,630
605,Dell,Latitude 5289,2 in 1 Convertible,12.5,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.93kg,959
630,Fujitsu,LifeBook A557,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,830
676,Toshiba,Tecra Z50-D-10E,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,1008.52
680,Lenovo,Yoga 720-13IKB,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.49kg,719
684,Asus,Zenbook 3,Ultrabook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.2kg,609
699,Lenovo,IdeaPad 520s-14IKB,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.37kg,2025
702,Toshiba,Satellite Pro,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.84kg,1219
713,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.1kg,668.48
723,Lenovo,Thinkpad E470,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.26kg,1539
729,HP,Pavilion X360,2 in 1 Convertible,13.3,IPS Panel Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Linux,1.93kg,869
730,Lenovo,ThinkPad T470s,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.84kg,1389
742,Lenovo,ThinkPad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.31kg,1124
750,Toshiba,Tecra X40-D-10G,Notebook,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.2kg,799
751,Lenovo,Flex 5,2 in 1 Convertible,14,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.2kg,468
757,Dell,Latitude 5480,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.1kg,1900
768,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.14kg,2450
772,Asus,Zenbook UX330UA-AH5Q,Ultrabook,13.3,IPS Panel Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.0kg,1064
804,Lenovo,ThinkPad X1,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.0kg,1258
810,Asus,Pro P2540UA-XS51,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.1kg,1135
811,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.09kg,2299
821,Samsung,Notebook 9,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.42kg,2590
835,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Touchscreen / Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.38kg,1749
858,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.18kg,795
879,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,1179
890,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,1.9kg,489.9
891,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.71kg,649
896,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.25kg,649
904,Lenovo,ThinkPad T470s,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.85kg,779
906,Toshiba,Portege X30-D-10V,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.25kg,1535
930,HP,Probook 430,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,0.81kg,1649
952,Dell,Latitude 7480,Ultrabook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.1kg,599
983,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,6GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.48kg,1590
1008,Dell,Inspiron 5378,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.31kg,1599
1009,Asus,ZenBook UX310UA-FB485T,Notebook,13.3,Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.8kg,636
1015,HP,ENVY -,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.37kg,1970
1020,HP,ProBook 640,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.42kg,2330
1022,HP,ProBook 440,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.6kg,1299
1026,HP,Elitebook 840,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,810
1036,HP,Spectre 13-V100nv,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.37kg,1099
1039,HP,Elitebook 820,Ultrabook,12.5,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.29kg,1499
1042,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.26kg,1389
1043,HP,Probook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.29kg,1458
1044,HP,ProBook 440,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,0.81kg,1499
1053,HP,ProBook 440,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.32kg,1859
1067,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.25kg,1090
1099,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.32kg,1650
1184,Lenovo,ThinkPad T570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,590
1205,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.29kg,1477
1212,Dell,Inspiron 7378,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.28kg,2277
1224,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,945
1231,Dell,Inspiron 7579,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.28kg,2559
1266,Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,1285
