laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,CPU_Benchmark,Ram,Memory,Memory_benchmark,Gpu,GPU_benchmark,OpSys,Weight,Price_euros
368,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,3397,6GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R7 M460,3.5,Windows 10,2.08kg,959
369,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 515,2.8,Windows 10,1.09kg,3100
389,Lenovo,IdeaPad 720S-14IKB,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.86kg,485
404,Lenovo,ThinkPad L470,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.4kg,949
421,Asus,ZenBook Flip,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,911
422,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,2.32kg,825
425,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 515,2.8,Windows 10,1.1kg,1299
446,Asus,VivoBook Max,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.34kg,1323
449,Lenovo,ThinkPad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.29kg,899
453,Acer,Aspire ES1-572,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.7kg,1492.8
460,Lenovo,ThinkPad T470,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.18kg,836
469,Asus,Pro P2540UA-AB51,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 515,2.8,Chrome OS,1.2kg,1159
478,HP,ZBook 15u,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.5kg,999
486,Toshiba,Portege X30-D-10J,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.32kg,1399
497,Lenovo,Thinkpad E570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.6kg,1199
506,Lenovo,ThinkPad L570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,1377
508,HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.7kg,1199
512,Lenovo,ThinkPad 13,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.0kg,860
517,Dell,XPS 13,Ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,128GB SSD,18.99,AMD Radeon R2,1.5,No OS,1.86kg,258
519,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 515,2.8,Mac OS X,0.920kg,1300
525,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,742
535,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.5kg,999
538,Toshiba,Satellite Pro,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.62kg,1498
553,Lenovo,ThinkPad E470,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.5kg,1600
558,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,1116.99
574,Fujitsu,Lifebook A557,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 515,2.8,Windows 10,0.99kg,1399
576,Lenovo,ThinkPad L470,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1050M,9.7,Windows 10,2kg,1699
580,Lenovo,Thinkpad E570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.05kg,630
597,Asus,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10),2 in 1 Convertible,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 500,1.5,Windows 10,1.5kg,298
605,Dell,Latitude 5289,2 in 1 Convertible,12.5,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.93kg,959
614,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,6GB,1TB HDD,39.99,Intel HD Graphics 515,2.8,Windows 10,1.16kg,1699
623,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,128GB SSD,18.99,AMD Radeon 520,3.7,Windows 10,2.1kg,650
630,Fujitsu,LifeBook A557,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,830
634,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,128GB SSD,18.99,AMD Radeon R2,1.5,Windows 10,2.1kg,330
635,Asus,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10),2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,6GB,1TB HDD,39.99,Intel HD Graphics 515,2.8,Mac OS X,0.920kg,1279
654,Acer,Swift 3,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.9kg,1072
663,Toshiba,Tecra A50-D-11M,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.2kg,1449
674,Dell,Latitude 3580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 515,2.8,Windows 10,1.2kg,729
676,Toshiba,Tecra Z50-D-10E,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,1008.52
679,Lenovo,V310-15ISK (i5-7200U/8GB/1TB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R5 M330,2.8,Windows 10,2.19kg,764
680,Lenovo,Yoga 720-13IKB,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.49kg,719
684,Asus,Zenbook 3,Ultrabook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.2kg,609
694,HP,250 G6,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.62kg,1249
699,Lenovo,IdeaPad 520s-14IKB,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.37kg,2025
702,Toshiba,Satellite Pro,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.84kg,1219
711,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD + 1TB HDD,79.98,Intel HD Graphics 520,3.5,Windows 10,2.3kg,649
713,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.1kg,668.48
720,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 515,2.8,Windows 10,1.2kg,729
723,Lenovo,Thinkpad E470,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.26kg,1539
729,HP,Pavilion X360,2 in 1 Convertible,13.3,IPS Panel Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Linux,1.93kg,869
730,Lenovo,ThinkPad T470s,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.84kg,1389
733,Lenovo,V310-15IKB (i5-7200U/4GB/1TB/No,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 515,2.8,Windows 10,1.2kg,729
736,Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 400,1.1,Linux,2.4kg,289
739,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,12GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.3kg,418.64
741,Acer,Extensa EX2540-58KR,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.65kg,1195
742,Lenovo,ThinkPad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.31kg,1124
750,Toshiba,Tecra X40-D-10G,Notebook,14,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.2kg,799
751,Lenovo,Flex 5,2 in 1 Convertible,14,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.2kg,468
757,Dell,Latitude 5480,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.1kg,1900
768,Acer,Aspire 3,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.14kg,2450
772,Asus,Zenbook UX330UA-AH5Q,Ultrabook,13.3,IPS Panel Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.0kg,1064
802,Lenovo,Yoga 510-15IKB,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,478
804,Lenovo,ThinkPad X1,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.0kg,1258
806,Dell,Latitude 3580,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,128GB SSD,18.99,AMD Radeon R2 Graphics,1.5,Windows 10,2.2kg,349
810,Asus,Pro P2540UA-XS51,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.1kg,1135
811,Dell,XPS 13,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.09kg,2299
818,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.86kg,439
821,Samsung,Notebook 9,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.42kg,2590
823,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.4kg,2299
830,Toshiba,Tecra X40-D-10Z,Ultrabook,14,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,128GB SSD,18.99,AMD Radeon R2 Graphics,1.5,Windows 10,1.86kg,297
833,Lenovo,ThinkPad X1,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB Flash Storage,21.99,Intel HD Graphics 520,3.5,Windows 7,1.1kg,2620
835,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Touchscreen / Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.38kg,1749
841,Asus,VivoBook Max,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.85kg,449
848,Asus,R558UA-DM966T (i5-7200U/8GB/128GB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,128GB HDD,15.99,AMD Radeon 520,3.7,Linux,2.14kg,735.07
852,HP,ProBook 470,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,No OS,2.15kg,462.35
853,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,128GB SSD,18.99,AMD Radeon R3,2,Windows 10,2.8kg,379
858,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.18kg,795
866,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,128GB SSD,18.99,AMD Radeon R4,2.2,Windows 10,2.8kg,519
871,Lenovo,ThinkPad E570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.91kg,439
873,Toshiba,Portege X30-D-10X,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,128GB SSD,18.99,AMD Radeon R4,2.2,Windows 10,2.19kg,298
873,Toshiba,Portege X30-D-10X,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,128GB SSD,18.99,AMD Radeon R4,2.2,Windows 10,2.1kg,398
879,Acer,TMX349-G2-M-50FS (i5-7200U/8GB/256GB/FHD/W10),Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,1179
881,Lenovo,ThinkPad L570,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.4kg,1799
890,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,1.9kg,489.9
891,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.71kg,649
892,HP,Pavilion x360,2 in 1 Convertible,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.65kg,1845
896,HP,EliteBook x360,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.25kg,649
901,HP,Probook 640,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,128GB SSD,18.99,AMD Radeon R4 Graphics,2.2,Windows 10,1.86kg,398.49
904,Lenovo,ThinkPad T470s,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.85kg,779
906,Toshiba,Portege X30-D-10V,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.25kg,1535
916,Lenovo,ThinkPad T570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,512GB SSD,49.99,Nvidia GeForce GTX 950M,6.4,Windows 10,2.69kg,891
928,Lenovo,ThinkPad 13,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,128GB SSD,18.99,AMD Radeon R4 Graphics,2.2,Windows 10,1.86kg,369
930,HP,Probook 430,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,0.81kg,1649
934,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 400,1.1,Chrome OS,1.35kg,355
938,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,512GB SSD,49.99,Nvidia GeForce GTX 950M,6.4,Windows 10,2.3kg,1799
942,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,389
952,Dell,Latitude 7480,Ultrabook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.1kg,599
956,Acer,TravelMate P259-G2,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,No OS,2.4kg,1398
960,Dell,Latitude 7280,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.29kg,490
980,Dell,Latitude 5580,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,4.42kg,2456.34
983,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,6GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.48kg,1590
999,Dell,Inspiron 3567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.06kg,2027.42
1000,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,602
1003,Dell,Latitude 5480,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,128GB SSD,18.99,AMD Radeon R4 Graphics,2.2,Windows 10,1.91kg,445.9
1008,Dell,Inspiron 5378,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.31kg,1599
1009,Asus,ZenBook UX310UA-FB485T,Notebook,13.3,Quad HD+ 3200x1800,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.8kg,636
1015,HP,ENVY -,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.37kg,1970
1017,HP,Probook 440,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,3.2kg,1299
1020,HP,ProBook 640,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.42kg,2330
1022,HP,ProBook 440,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.6kg,1299
1025,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.3kg,1655
1026,HP,Elitebook 840,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,810
1036,HP,Spectre 13-V100nv,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.37kg,1099
1039,HP,Elitebook 820,Ultrabook,12.5,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.29kg,1499
1040,HP,ProBook 650,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,3.78kg,1699
1041,HP,ProBook 640,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,No OS,2.4kg,1149
1042,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.26kg,1389
1043,HP,Probook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.29kg,1458
1044,HP,ProBook 440,Notebook,14,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,0.81kg,1499
1050,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,3.2kg,1399
1053,HP,ProBook 440,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.32kg,1859
1067,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.25kg,1090
1070,HP,250 G5,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1060,19.8,Windows 10,2.3kg,1649
1076,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 405,1.6,Windows 10,1.96kg,500
1099,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.32kg,1650
1110,Acer,Aspire F5-573G,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD + 1TB HDD,69.98,Nvidia GeForce 920MX,5.3,Windows 10,2.4kg,569
1111,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 405,1.6,Windows 10,1.47kg,479
1149,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.4kg,450
1153,Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 405,1.6,Windows 10,1.86kg,398.99
1184,Lenovo,ThinkPad T570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,590
