laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,CPU_Benchmark,Ram,Memory,Memory_benchmark,Gpu,GPU_benchmark,OpSys,Weight,Price_euros
1096,Lenovo,IdeaPad Y900-17ISK,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,6933,32GB,512GB SSD + 1.0TB Hybrid,89.98,Nvidia GeForce MX150,6.5,No OS,2.8kg,698
493,Dell,Precision 3520,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,6892,16GB,512GB SSD,49.99,Nvidia GeForce MX150,6.5,No OS,1.3kg,999.9
785,Lenovo,Thinkpad P50,Notebook,15.6,4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,6892,16GB,512GB SSD,49.99,Nvidia GeForce MX150,6.5,Windows 10,1.5kg,1262
1031,Lenovo,ThinkPad P70,Notebook,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6820HQ 2.7GHz,6892,16GB,512GB SSD,49.99,Nvidia GeForce MX150,6.5,Windows 10,2.2kg,689
204,Dell,Inspiron 7577,Gaming,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,6963,16GB,512GB SSD + 1TB HDD,89.98,Nvidia GeForce MX150,6.5,No OS,2.8kg,849
207,Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,16GB,512GB SSD + 1TB HDD,89.98,Nvidia GeForce MX150,6.5,Windows 10,3kg,951
263,MSI,GT73EVR 7RE,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,16GB,512GB SSD + 1TB HDD,89.98,Nvidia GeForce MX150,6.5,No OS,1.95kg,1399.95
417,Lenovo,ThinkPad P51,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,8GB,512GB SSD,49.99,Nvidia GeForce MX150,6.5,Windows 10,1.38kg,1119
524,Asus,ROG Zephyrus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,24GB,512GB SSD,49.99,Nvidia GeForce MX150,6.5,Windows 10,1.3kg,1495
441,Lenovo,Thinkpad P51,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,7140,16GB,512GB SSD,49.99,Nvidia GeForce MX150,6.5,Windows 10,3kg,805
9,Asus,ZenBook UX430UN,Ultrabook,14,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,5951,16GB,512GB SSD,49.99,Nvidia GeForce MX150,6.5,Windows 10,2.2kg,841
585,MSI,GT73VR Titan,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7820HK 2.9GHz,7525,16GB,512GB SSD + 1TB HDD,89.98,Nvidia GTX 980 SLI,44.8,Windows 10,4.4kg,2799
820,MSI,GE72MVR 7RG,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,16GB,512GB SSD + 1TB HDD,89.98,Nvidia Quadro M1000M,5.2,Windows 7,2.59kg,1561
851,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,32GB,512GB SSD + 1TB HDD,89.98,Nvidia Quadro M1000M,5.2,Windows 10,2.0kg,2249
969,Dell,Alienware 17,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,6963,16GB,512GB SSD + 1TB HDD,89.98,Nvidia Quadro M1000M,5.2,Windows 7,2.59kg,2229
243,Asus,ROG G703VI-E5062T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7820HK 2.9GHz,7525,32GB,512GB SSD + 1TB HDD,89.98,Nvidia Quadro M1000M,5.2,Windows 7,2.0kg,1899
905,MSI,GS73VR Stealth,Gaming,17.3,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,6528,16GB,512GB SSD + 2TB HDD,99.98,Nvidia Quadro M1200,6.9,Windows 10,2.67kg,1925
1215,Asus,Rog G752VY-GC229T,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6528,16GB,512GB SSD + 1TB HDD,89.98,Nvidia Quadro M1200,6.9,Windows 10,3.42kg,2884.86
953,Dell,Alienware 17,Gaming,17.3,2560x1440,Intel Core i7 6820HK 2.7GHz,6933,16GB,512GB SSD + 1TB HDD,89.98,Nvidia Quadro M1200,6.9,Windows 10,2.8kg,3055
181,MSI,GT80S 6QF-074US,Gaming,18.4,Full HD 1920x1080,Intel Core i7 6920HQ 2.9GHz,7386,32GB,512GB SSD + 1TB HDD,89.98,Nvidia Quadro M1200,6.9,Windows 10,2.6kg,1738.27
376,Asus,ZenBook Flip,2 in 1 Convertible,15.6,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,3661,12GB,512GB SSD + 2TB HDD,99.98,Nvidia Quadro M1200,6.9,Windows 10,1.78kg,2712
991,Asus,Q534UX-BHI7T19 (i7-7500U/16GB/2TB,2 in 1 Convertible,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7500U 2.7GHz,3661,16GB,512GB SSD + 2TB HDD,99.98,Nvidia Quadro M1200,6.9,Windows 10,1.78kg,2408
271,Asus,ZenBook Flip,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,5951,8GB,512GB SSD + 512GB SSD,99.98,Nvidia Quadro M1200,6.9,Windows 10,3.14kg,1860.99
353,Dell,Latitude 5590,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 8650U 1.9GHz,6303,16GB,512GB SSD + 256GB SSD,72.98,Nvidia Quadro M1200,6.9,Windows 10,2kg,2135
